Empresa,Id
Sistemas de Energía Internacional,FASE-2091
Sistemas de Energía Internacional,FASE-2054
Sistemas de Energía Internacional,FCASE-24
Sistemas de Energía Internacional,FCASE-23
Sistemas de Energía Internacional,FCASE-22
Sistemas de Energía Internacional,FCASE-21
Sistemas de Energía Internacional,FCASE-20
Operadora de Plantas de Energia,FCAOP-1
Sistemas de Energía Internacional,FASE-2070
Sistemas de Energía Internacional,FASE-2046
Sistemas de Energía Internacional,ANTSE-6
Sistemas de Energía Internacional,FCASE-19
Sistemas de Energía Internacional,FASE-2085
Sistemas de Energía Internacional,FASE-2044
Sistemas de Energía Internacional,FASE-2043
Bionergía de Nuevo León,FABN-99
Bionergía de Nuevo León,FABN-98
Bionergía de Nuevo León,FABN-97
Bionergía de Nuevo León,FABN-96
Bionergía de Nuevo León,FABN-95
Bionergía de Nuevo León,FABN-94
Bionergía de Nuevo León,FABN-93
Bionergía de Nuevo León,FABN-115
Bionergía de Nuevo León,FABN-114
Bionergía de Nuevo León,FABN-113
Bionergía de Nuevo León,FABN-112
Bionergía de Nuevo León,FABN-111
Bionergía de Nuevo León,FABN-110
Bionergía de Nuevo León,FABN-109
Bionergía de Nuevo León,FABN-108
Bionergía de Nuevo León,FABN-107
Bionergía de Nuevo León,FABN-106
Bionergía de Nuevo León,FABN-105
Bionergía de Nuevo León,FABN-104
Bionergía de Nuevo León,FABN-103
Bionergía de Nuevo León,FABN-102
Bionergía de Nuevo León,FABN-101
Bionergía de Nuevo León,FABN-100
Gentor,NCANE-1
Sistemas de Energía Internacional,FCASE-17
Gentor,FAGE-60
Gentor,FAGE-59
Gentor,FAGE-55
Gentor,FAGE-54
Gentor,FAGE-53
Gentor,FAGE-51
Gentor,FAGE-50
Gentor,FAGE-49
Gentor,FAGE-45
Gentor,FAGE-44
Gentor,FAGE-42
Gentor,FAGE-41
Gentor,FAGE-40
Gentor,FAGE-39
Gentor,FAGE-37
Gentor,FAGE-36
Gentor,FAGE-34
Gentor,FAGE-33
Gentor,FAGE-32
Gentor,FAGE-31
Gentor,FAGE-30
Gentor,FAGE-29
Gentor,FAGE-28
Gentor,FAGE-27
Gentor,FAGE-26
Gentor,FAGE-25
Gentor,FAGE-194
Gentor,NCANE-18
Gentor,NCANE-17
Gentor,FAGE-321
Gentor,FAGE-320
Gentor,FAGE-319
Gentor Servicios,FAGS-40
Gentor Servicios,FAGS-39
Gentor Servicios,FAGS-38
Gentor Servicios,FAGS-37
Gentor Servicios,FAGS-36
Gentor Servicios,FAGS-35
Gentor Servicios,FAGS-34
Gentor Servicios,FAGS-33
Gentor Servicios,FAGS-32
Gentor Servicios,FAGS-31
Gentor Servicios,FAGS-30
Gentor Servicios,FAGS-29
Gentor Servicios,FAGS-28
Gentor Servicios,FAGS-27
Gentor Servicios,FAGS-26
Gentor Servicios,FAGS-25
Gentor Servicios,FAGS-24
Gentor Servicios,FAGS-23
Gentor Servicios,FAGS-22
Gentor,FAGE-278
Gentor,FAGE-277
Gentor,FAGE-276
Gentor,FAGE-275
Gentor,FAGE-274
Gentor,FAGE-273
Gentor,FAGE-272
Gentor,ANTGE-10
Sistemas de Energía Internacional,FASE-2036
Bioelectrica de Monterrey,FCABM-3
Seisa Servicios y Tecnología,FASS-498
Seisa Servicios y Tecnología,FASS-497
Seisa Servicios y Tecnología,FASS-496
Seisa Servicios y Tecnología,FASS-495
Seisa Servicios y Tecnología,FASS-494
Sistemas de Energía Internacional,FASE-2051
Sistemas de Energía Internacional,FASE-2050
Sistemas de Energía Internacional,FASE-2049
Sistemas de Energía Internacional,FASE-2048
Sistemas de Energía Internacional,FASE-2047
Sistemas de Energía Internacional,FASE-2034
Operadora de Plantas de Energia,FAOP-8
Operación de Equipos de Energia,FAOE-9
Gentor Servicios,FAGS-8
Gentor Servicios,FAGS-7
Gentor Servicios,FAGS-6
Gentor Servicios,FAGS-5
Gentor Servicios,FAGS-15
Gentor Servicios,FAGS-13
Gentor Servicios,FAGS-10
Gentor,FAGE-6
Gentor,FAGE-290
Gentor,FAGE-15
Bioelectrica de Monterrey,FABM-34
Bioelectrica de Monterrey,FABM-32
Bioelectrica de Monterrey,FABM-31
Bioelectrica de Monterrey,FABM-30
Bioelectrica de Monterrey,FABM-29
Bioelectrica de Monterrey,FABM-28
Gentor Servicios,FAGS-9
Gentor Servicios,FAGS-4
Gentor Servicios,FAGS-3
Gentor Servicios,FAGS-275
Gentor Servicios,FAGS-2
Gentor Servicios,FAGS-16
Gentor Servicios,FAGS-14
Gentor Servicios,FAGS-12
Gentor Servicios,FAGS-11
Sistemas de Energía Internacional,FASE-2027
Sistemas de Energía Internacional,FCASE-14
Sistemas de Energía Internacional,FASE-2009
Gentor,NCANE-14
Sistemas de Energía Internacional,FCASE-26
Sistemas de Energía Internacional,FASE-2055
Gentor,FAGE-292
Gentor,FAGE-291
Gentor,FAGE-289
Gentor,FAGE-288
Gentor,FCAGE-19
Gentor,FAGE-23
Gentor,FAGE-22
Gentor,FAGE-21
Gentor,FAGE-20
Gentor,FAGE-18
Sistemas de Energía Internacional,FASE-1999
Sistemas de Energía Internacional,FASE-2035
Gentor,NCANE-13
Gentor,NCANE-12
Gentor,FAGE-12
Gentor,FAGE-1
Gentor,FAGE-14
Domos Telecomunicaciones S.A. de C.V.,FDT-2
Gentor,FAGE-365
Bionergía de Nuevo León,FABN-92
Sistemas de Energía Internacional,FASE-2069
Sistemas de Energía Internacional,FASE-1996
Sistemas de Energía Internacional,FASE-1995
Sistemas de Energía Internacional,FASE-1994
Gentor,FAGE-9
Gentor,FAGE-8
Gentor,FAGE-7
Gentor,FAGE-5
Gentor,FAGE-4
Gentor,FAGE-3
Gentor,FAGE-2
Gentor,FAGE-11
Gentor,FAGE-10
Bionergía de Nuevo León,FABN-91
Bionergía de Nuevo León,FABN-90
Bionergía de Nuevo León,FABN-89
Bionergía de Nuevo León,FABN-88
Bionergía de Nuevo León,FABN-87
Bionergía de Nuevo León,FABN-86
Bionergía de Nuevo León,FABN-85
Bionergía de Nuevo León,FABN-84
Bionergía de Nuevo León,FABN-83
Bionergía de Nuevo León,FABN-82
Bionergía de Nuevo León,FABN-81
Bionergía de Nuevo León,FABN-80
Bionergía de Nuevo León,FABN-79
Bionergía de Nuevo León,FABN-78
Bionergía de Nuevo León,FABN-77
Bionergía de Nuevo León,FABN-76
Bionergía de Nuevo León,FABN-75
Bionergía de Nuevo León,FABN-74
Bionergía de Nuevo León,FABN-73
Bionergía de Nuevo León,FABN-72
Bionergía de Nuevo León,FABN-71
Bionergía de Nuevo León,FABN-70
Sistemas de Energía Internacional,ANTSE-4
Domos Telecomunicaciones S.A. de C.V.,FDT-9
Domos Telecomunicaciones S.A. de C.V.,FDT-8
Domos Telecomunicaciones S.A. de C.V.,FDT-7
Domos Telecomunicaciones S.A. de C.V.,FDT-6
Domos Telecomunicaciones S.A. de C.V.,FDT-5
Domos Telecomunicaciones S.A. de C.V.,FDT-49
Domos Telecomunicaciones S.A. de C.V.,FDT-48
Domos Telecomunicaciones S.A. de C.V.,FDT-47
Domos Telecomunicaciones S.A. de C.V.,FDT-46
Domos Telecomunicaciones S.A. de C.V.,FDT-45
Domos Telecomunicaciones S.A. de C.V.,FDT-44
Domos Telecomunicaciones S.A. de C.V.,FDT-43
Domos Telecomunicaciones S.A. de C.V.,FDT-42
Domos Telecomunicaciones S.A. de C.V.,FDT-41
Domos Telecomunicaciones S.A. de C.V.,FDT-40
Domos Telecomunicaciones S.A. de C.V.,FDT-4
Domos Telecomunicaciones S.A. de C.V.,FDT-39
Domos Telecomunicaciones S.A. de C.V.,FDT-38
Domos Telecomunicaciones S.A. de C.V.,FDT-37
Domos Telecomunicaciones S.A. de C.V.,FDT-36
Domos Telecomunicaciones S.A. de C.V.,FDT-35
Domos Telecomunicaciones S.A. de C.V.,FDT-34
Domos Telecomunicaciones S.A. de C.V.,FDT-33
Domos Telecomunicaciones S.A. de C.V.,FDT-32
Domos Telecomunicaciones S.A. de C.V.,FDT-31
Domos Telecomunicaciones S.A. de C.V.,FDT-30
Domos Telecomunicaciones S.A. de C.V.,FDT-3
Domos Telecomunicaciones S.A. de C.V.,FDT-29
Domos Telecomunicaciones S.A. de C.V.,FDT-28
Domos Telecomunicaciones S.A. de C.V.,FDT-27
Domos Telecomunicaciones S.A. de C.V.,FDT-26
Domos Telecomunicaciones S.A. de C.V.,FDT-25
Domos Telecomunicaciones S.A. de C.V.,FDT-24
Domos Telecomunicaciones S.A. de C.V.,FDT-23
Domos Telecomunicaciones S.A. de C.V.,FDT-22
Domos Telecomunicaciones S.A. de C.V.,FDT-21
Domos Telecomunicaciones S.A. de C.V.,FDT-20
Domos Telecomunicaciones S.A. de C.V.,FDT-19
Domos Telecomunicaciones S.A. de C.V.,FDT-18
Domos Telecomunicaciones S.A. de C.V.,FDT-17
Domos Telecomunicaciones S.A. de C.V.,FDT-16
Domos Telecomunicaciones S.A. de C.V.,FDT-15
Domos Telecomunicaciones S.A. de C.V.,FDT-14
Domos Telecomunicaciones S.A. de C.V.,FDT-13
Domos Telecomunicaciones S.A. de C.V.,FDT-12
Domos Telecomunicaciones S.A. de C.V.,FDT-11
Domos Telecomunicaciones S.A. de C.V.,FDT-10
Seisa Servicios y Tecnología,FASS-493
Seisa Servicios y Tecnología,FASS-492
Sistemas de Energía Internacional,FASE-1997
Gentor Servicios,FAGS-20
Gentor Servicios,FAGS-19
Gentor Servicios,FAGS-18
Gentor Servicios,FAGS-17
Gentor,FAGE-502
Gentor,FAGE-501
Sistemas de Energía Internacional,FCASE-42
Sistemas de Energía Internacional,FCASE-41
Sistemas de Energía Internacional,FCASE-10
Bioelectrica de Monterrey,FCABM-2
Seisa Servicios y Tecnología,FASS-489
Seisa Servicios y Tecnología,FASS-488
Seisa Servicios y Tecnología,FASS-487
Seisa Servicios y Tecnología,FASS-486
Seisa Servicios y Tecnología,FASS-485
Sistemas de Energía Internacional,FASE-2025
Sistemas de Energía Internacional,FASE-2024
Sistemas de Energía Internacional,FASE-2023
Sistemas de Energía Internacional,FASE-2022
Sistemas de Energía Internacional,FASE-2021
Sistemas de Energía Internacional,FASE-1988
Sistemas de Energía Internacional,FASE-1987
Sistemas de Energía Internacional,FASE-1986
Sistemas de Energía Internacional,FASE-1984
Operadora de Plantas de Energia,FAOP-7
Operadora de Plantas de Energia,FAOP-6
Operadora de Plantas de Energia,FAOP-5
Operación de Equipos de Energia,FAOE-8
Operación de Equipos de Energia,FAOE-7
Operación de Equipos de Energia,FAOE-6
Bioelectrica de Monterrey,FABM-27
Bioelectrica de Monterrey,FABM-26
Bioelectrica de Monterrey,FABM-25
Bioelectrica de Monterrey,FABM-24
Bioelectrica de Monterrey,FABM-23
Bioelectrica de Monterrey,FABM-21
Bioelectrica de Monterrey,FABM-20
Sistemas de Energía Internacional,FASE-2026
Sistemas de Energía Internacional,FASE-2020
Sistemas de Energía Internacional,FASE-2019
Sistemas de Energía Internacional,FCASE-8
Sistemas de Energía Internacional,FCASE-7
Sistemas de Energía Internacional,FCASE-6
Sistemas de Energía Internacional,FCASE-5
Sistemas de Energía Internacional,FCASE-4
Sistemas de Energía Internacional,FASE-2068
Sistemas de Energía Internacional,FASE-1958
Sistemas de Energía Internacional,ANTSE-1
Sistemas de Energía Internacional,FCASE-3
Sistemas de Energía Internacional,FASE-2071
Sistemas de Energía Internacional,FASE-2040
Sistemas de Energía Internacional,FASE-2039
Sistemas de Energía Internacional,FASE-2038
Sistemas de Energía Internacional,FASE-2037
Sistemas de Energía Internacional,FASE-1957
Sistemas de Energía Internacional,FCASE-32
Sistemas de Energía Internacional,FASE-2073
Operación de Equipos de Energia,FAOE-5
Bionergía de Nuevo León,FABN-68
Bionergía de Nuevo León,FABN-67
Bionergía de Nuevo León,FABN-66
Bionergía de Nuevo León,FABN-65
Bionergía de Nuevo León,FABN-64
Bionergía de Nuevo León,FABN-63
Bionergía de Nuevo León,FABN-62
Bionergía de Nuevo León,FABN-61
Bionergía de Nuevo León,FABN-60
Bionergía de Nuevo León,FABN-59
Bionergía de Nuevo León,FABN-58
Bionergía de Nuevo León,FABN-57
Bionergía de Nuevo León,FABN-56
Bionergía de Nuevo León,FABN-55
Bionergía de Nuevo León,FABN-54
Bionergía de Nuevo León,FABN-53
Bionergía de Nuevo León,FABN-52
Bionergía de Nuevo León,FABN-51
Bionergía de Nuevo León,FABN-50
Bionergía de Nuevo León,FABN-49
Bionergía de Nuevo León,FABN-48
Sistemas de Energía Internacional,FASE-1952
Sistemas de Energía Internacional,FASE-1951
Bionergía de Nuevo León,FABN-47
Bionergía de Nuevo León,FABN-46
Bioelectrica de Monterrey,FCABM-1
Seisa Servicios y Tecnología,FASS-479
Seisa Servicios y Tecnología,FASS-478
Seisa Servicios y Tecnología,FASS-477
Seisa Servicios y Tecnología,FASS-476
Seisa Servicios y Tecnología,FASS-475
Sistemas de Energía Internacional,FASE-2006
Sistemas de Energía Internacional,FASE-2005
Sistemas de Energía Internacional,FASE-2004
Sistemas de Energía Internacional,FASE-2003
Sistemas de Energía Internacional,FASE-2002
Sistemas de Energía Internacional,FASE-2001
Sistemas de Energía Internacional,FASE-1950
Operadora de Plantas de Energia,FAOP-9
Bioelectrica de Monterrey,FABM-9
Bioelectrica de Monterrey,FABM-8
Bioelectrica de Monterrey,FABM-13
Bioelectrica de Monterrey,FABM-12
Bioelectrica de Monterrey,FABM-11
Bioelectrica de Monterrey,FABM-10
Bionergía de Nuevo León,FABN-9
Sistemas de Energía Internacional,FASE-1949
Sistemas de Energía Internacional,FASE-1948
Sistemas de Energía Internacional,FASE-2053
Sistemas de Energía Internacional,FASE-2017
Sistemas de Energía Internacional,FASE-2015
Sistemas de Energía Internacional,FASE-2008
Sistemas de Energía Internacional,FASE-2007
Sistemas de Energía Internacional,NCASE-2
Sistemas de Energía Internacional,FCASE-15
Sistemas de Energía Internacional,NCASE-4
Sistemas de Energía Internacional,NCASE-5
Sistemas de Energía Internacional,FASE-2018
Sistemas de Energía Internacional,FASE-2067
Sistemas de Energía Internacional,ANTSE-5
Sistemas de Energía Internacional,FASE-2014
Sistemas de Energía Internacional,FASE-2013
Sistemas de Energía Internacional,FASE-2012
Sistemas de Energía Internacional,FASE-2010
Sistemas de Energía Internacional,FASE-1969
Bionergía de Nuevo León,FABN-8
Bionergía de Nuevo León,FABN-7
Bionergía de Nuevo León,FABN-6
Bionergía de Nuevo León,FABN-5
Bionergía de Nuevo León,FABN-4
Bionergía de Nuevo León,FABN-3
Bionergía de Nuevo León,FABN-24
Bionergía de Nuevo León,FABN-23
Bionergía de Nuevo León,FABN-22
Bionergía de Nuevo León,FABN-21
Bionergía de Nuevo León,FABN-20
Bionergía de Nuevo León,FABN-19
Bionergía de Nuevo León,FABN-18
Bionergía de Nuevo León,FABN-17
Bionergía de Nuevo León,FABN-16
Bionergía de Nuevo León,FABN-15
Bionergía de Nuevo León,FABN-14
Bionergía de Nuevo León,FABN-13
Bionergía de Nuevo León,FABN-12
Bionergía de Nuevo León,FABN-116
Bionergía de Nuevo León,FABN-11
Bionergía de Nuevo León,FABN-10
Sistemas de Energía Internacional,FASE-1968
Sistemas de Energía Internacional,FASE-1967
Sistemas de Energía Internacional,FASE-1966
Sistemas de Energía Internacional,FASE-1965
Sistemas de Energía Internacional,FASE-1964
Sistemas de Energía Internacional,FASE-1982
Bioelectrica de Monterrey,FABM-6
Bioelectrica de Monterrey,FABM-5
Bioelectrica de Monterrey,FABM-4
Bioelectrica de Monterrey,FABM-3
Bioelectrica de Monterrey,FABM-2
Bioelectrica de Monterrey,FABM-1
Seisa Servicios y Tecnología,FCASS-3
Seisa Servicios y Tecnología,FASS-499
Seisa Servicios y Tecnología,FASS-483
Seisa Servicios y Tecnología,FASS-482
Seisa Servicios y Tecnología,FASS-481
Seisa Servicios y Tecnología,FASS-480
Sistemas de Energía Internacional,FASE-2045
Sistemas de Energía Internacional,FASE-1998
Operadora de Plantas de Energia,FAOP-3
Operación de Equipos de Energia,FAOE-4
Sistemas de Energía Internacional,FASE-2056
Sistemas de Energía Internacional,FASE-1981
Sistemas de Energía Internacional,FASE-1980
Sistemas de Energía Internacional,FASE-1974
Sistemas de Energía Internacional,FCASE-31
Sistemas de Energía Internacional,FASE-2072
Sistemas de Energía Internacional,FASE-1979
Sistemas de Energía Internacional,FASE-1978
Sistemas de Energía Internacional,FASE-1977
Sistemas de Energía Internacional,ANTSE-2
Sistemas de Energía Internacional,FASE-1973
Sistemas de Energía Internacional,FASE-1972
Sistemas de Energía Internacional,FASE-1971
Bionergía de Nuevo León,FABN-69
Bionergía de Nuevo León,FABN-45
Bionergía de Nuevo León,FABN-44
Bionergía de Nuevo León,FABN-43
Bionergía de Nuevo León,FABN-42
Bionergía de Nuevo León,FABN-41
Bionergía de Nuevo León,FABN-40
Bionergía de Nuevo León,FABN-39
Bionergía de Nuevo León,FABN-38
Bionergía de Nuevo León,FABN-37
Bionergía de Nuevo León,FABN-36
Bionergía de Nuevo León,FABN-35
Bionergía de Nuevo León,FABN-34
Bionergía de Nuevo León,FABN-33
Bionergía de Nuevo León,FABN-32
Bionergía de Nuevo León,FABN-31
Bionergía de Nuevo León,FABN-30
Bionergía de Nuevo León,FABN-29
Bionergía de Nuevo León,FABN-28
Bionergía de Nuevo León,FABN-27
Bionergía de Nuevo León,FABN-26
Bionergía de Nuevo León,FABN-25
Operadora de Plantas de Energia,FAOP-2
Bioelectrica de Monterrey,FABM-19
Bioelectrica de Monterrey,FABM-18
Bioelectrica de Monterrey,FABM-17
Bioelectrica de Monterrey,FABM-16
Bioelectrica de Monterrey,FABM-15
Bioelectrica de Monterrey,FABM-14
Operación de Equipos de Energia,FAOE-3
